coluna,etiqueta,cor_atual,cor_alvo,remover_se_apply
partes,JACI BRAZAO DOS REIS,brown,brown,0
partes,PARTIDO RENOVACÃO DEMOCRÁTICA (PRD) - MUNICIPAL,brown,brown,0
partes,ROSIANE DE SOUZA BRANDAO,blue,blue,0
partes,MARTA MONTEIRO GODINHO,gray,gray,0
partes,MARIA LUCIA SANTOS ROCHA,orange,orange,0
partes,LUIZ FERNANDO LISBOA,pink,pink,0
partes,OCTAVIO AUGUSTO DA FONSECA PACHECO,brown,brown,0
partes,ALEX CARVALHO CASTRO,purple,purple,0
partes,ALEX FABIO GOMES TAVARES,default,default,0
partes,ANA LUCIA SOARES DA SILVA,orange,orange,0
partes,ELIENO HERMELINO DE JESUS,gray,gray,0
partes,GILSON PEREIRA FRAGA,green,green,0
partes,IVANETE DOS SANTOS MOREIRA,pink,pink,0
partes,JOAO CARLOS DA SILVA FERNANDES,brown,brown,0
partes,JOAO FERNANDES MOREIRA,purple,purple,0
partes,JORGE MAGNO DE CARVALHO LADEIA JUNIOR,gray,gray,0
partes,JULIO CESAR TEIXEIRA LADEIA,default,default,0
partes,LEONARDO RODRIGUES GOMES,default,default,0
partes,LUCIANA NOVAIS JUNQUEIRA,blue,blue,0
partes,MARIA DAS GRACAS NUNES BARROS,purple,purple,0
partes,RITA CONCEICAO DOS SANTOS,orange,orange,0
partes,RODRIGO JUNIOR LIMA GONDIM,purple,purple,0
partes,ANTONIO ARIMATEA ROSA FILHO,default,default,0
partes,ARILDO ROSA VIEIRA BARROS,red,red,0
partes,CARLA LEITE MELO,green,green,0
partes,CHRISTIANO ROGERIO REGO CAVALCANTE,default,default,0
partes,CLARA MIRANIR SANTOS,default,default,0
partes,CLEVERTON DIAS DOS SANTOS,orange,orange,0
partes,COLIGAÇÃO PRA CONTINUAR,yellow,yellow,0
partes,PRA AVANÇAR,default,default,0
partes,JORDANA AMORIM SANTOS,gray,gray,0
partes,JULIANA DE MOURA MOTA,gray,gray,0
partes,PARTIDO SOCIAL CRISTÃO (PSC) - MUNICIPAL,red,red,0
partes,ROSANNY LIMA DE MELO,orange,orange,0
partes,SILVANY YANINA MAMLAK,gray,gray,0
partes,FEDERAÇÃO BRASIL DA ESPERANÇA (FE BRASIL) - ESTADUAL / PI,yellow,yellow,0
partes,TIAGO MAXIMIANO JUNQUEIRA,purple,purple,0
partes,COLIGAÇÃO MUDA SERRA,red,red,0
partes,MARILIA DO NASCIMENTO MORINI,purple,purple,0
partes,JOAO PAULO DE CASTRO CARNEIRO XEREZ SILVA,red,red,0
partes,COLIGAÇÃO PIÚMA CADA VEZ MELHOR,purple,purple,0
partes,EZEQUIAS FERREIRA DO NASCIMENTO,pink,pink,0
partes,PAULO CELSO COLA PEREIRA,blue,blue,0
partes,PEDRO HENRIQUE DE BARROS FALCAO,purple,purple,0
partes,IVAN MARTINS PINHEIRO,pink,pink,0
partes,RICARDO DA GAMA ROSA COSTA,red,red,0
partes,SIDNEY SEBASTIAO DE MOURA E SILVA,orange,orange,0
partes,DIRLENI VIEIRA BONICENHA,yellow,yellow,0
partes,COLIGAÇÃO LIBERDADE,brown,brown,0
partes,ESPERANÇA E FÉ,purple,purple,0
partes,FEDERAÇÃO PSDB CIDADANIA (PSDB/CIDADANIA) - APIAI / SP,green,green,0
partes,JOSE ADALBERTO DE SOUSA,yellow,yellow,0
partes,MANOEL PORTELA DE CARVALHO NETO,blue,blue,0
partes,SHIRLYS DE MARIA GOMES FEITOSA,brown,brown,0
partes,TALITA KARINE LUSTOSA LIMA VALLE MELLO,blue,blue,0
partes,INARA SWOBODA MOREIRA BARRETO,green,green,0
partes,LUCAS ALBANO RIBEIRO DOS SANTOS,purple,purple,0
partes,Mobilização Nacional (MOBILIZA) Nacional,yellow,yellow,0
partes,JAIRO TAMURA,red,red,0
partes,OGIER ALBERGE BUCHI,gray,gray,0
partes,ROMULO QUINTINO,pink,pink,0
partes,PEDRO JULIAO PITA DE ARAUJO,orange,orange,0
partes,ROBERTO DE ARAUJO ALECIO,yellow,yellow,0
partes,FABIO HENRIQUE MENDONCA XAVIER DE OLIVEIRA,red,red,0
partes,MARIA DA CONCEICAO MENDONCA XAVIER DE OLIVEIRA,gray,gray,0
partes,SAMANTHA CAVALCA SOBREIRA DUTRA,brown,brown,0
partes,ANTONIO RONALDO PEREIRA DA SILVA,default,default,0
partes,MARIA DE FATIMA SILVA DE SOUZA,yellow,yellow,0
partes,RONDILSON DE ALENCAR RIBEIRO,brown,brown,0
partes,COLIGAÇÃO UNIAO POR BARRA MANSA,purple,purple,0
partes,LUIZ ANTONIO FURLANI FILHO,yellow,yellow,0
partes,MARCELO BORGES DA SILVA,red,red,0
partes,DENISE ABREU DE CASTRO,purple,purple,0
partes,JULIANA ANSELMO DA ROCHA,default,default,0
partes,JULIANA KLIMIUK,purple,purple,0
partes,JULIANA ANSELMO DA ROCHA / JULIANA KLIMIUK,yellow,yellow,0
partes,ALEXANDRE RIBEIRO MUSTAFA,yellow,yellow,0
partes,ELIVELTON ANTONIO WEIRICH,gray,gray,0
partes,MARCO ANTONIO MARCHI,orange,orange,0
partes,ROGERIO CAVALIN,green,green,0
partes,COLIGAÇÃO UNIDOS POR MARAPOAMA,blue,blue,0
partes,LUIS FERNANDO PIOVESANA,orange,orange,0
partes,COLIGAÇÃO PELA DIGNIDAD,red,red,0
partes,ROBERTO DOUGLAS DIAS ROLIM,blue,blue,0
partes,EUNÍCIO LOPES DE OLIVEIRA,pink,pink,0
partes,ROMERO JUCÁ FILHO,yellow,yellow,0
partes,ANDRE DE OLIVEIRA FERREIRA,orange,orange,0
partes,NELCI CESARIO PRACA,orange,orange,0
partes,DANIELLI FERNANDA PORTO,pink,pink,0
partes,JOAO CARLOS DOS SANTOS,blue,blue,0
partes,ADIEL BALBINO MOREIRA COELHO,gray,gray,0
partes,OBENERVAL NUNES BONIFACIO,purple,purple,0
partes,ANTONIO CARLOS DOS SANTOS GOMES,default,default,0
partes,GABRIELE SILVA LEITE,blue,blue,0
partes,LAUDO NATEL SILVA DE ASSUNCAO,yellow,yellow,0
partes,VINICIUS SILVERIO RODRIGUES,gray,gray,0
partes,COLIGAÇÃO VAMOS JUNTOS POR TUNAS,red,red,0
partes,LUIZ CARLOS POLLI,brown,brown,0
partes,MARCO ANTONIO BALDAO,blue,blue,0
partes,EDSON DE SOUZA VILARINO,green,green,0
partes,ESTERIVALDO SILVA LIMA FILHO,gray,gray,0
partes,FRANCISCO DA SILVA,default,default,0
partes,JOAO MOREIRA DE OLIVEIRA,orange,orange,0
partes,LUCINEIDE SILVA DE JESUS,blue,blue,0
partes,MARIA DOS SANTOS MOREIRA,purple,purple,0
partes,MILTON GOMES DA SILVA,blue,blue,0
partes,SIMONE SILVA DE ALMEIDA,brown,brown,0
partes,TIAGO RIBEIRO DE NOVAES,pink,pink,0
partes,ROSELIA CRISTINA DA SILVA MARQUES,orange,orange,0
partes,MIGUEL ANTONIO DOS SANTOS SANTANA,purple,purple,0
partes,ANDERSON SA DE OLIVEIRA,yellow,yellow,0
partes,FLAVIO LEONARDO DE LIMA RIZO,green,green,0
partes,MARIO CESAR PEREIRA GOMES,orange,orange,0
partes,TRIBUNAL REGIONAL ELEITORAL DO RIO DE JANEIRO,gray,gray,0
partes,AULUS TEIXEIRA SILVA,orange,orange,0
partes,CARLIANA MENDONCA MUNIZ,purple,purple,0
partes,CAROLINE DOS SANTOS BORGES,yellow,yellow,0
partes,CRISTIANO RICARDO DOS SANTOS,blue,blue,0
partes,DANIELLE DOS SANTOS SOUZA,brown,brown,0
partes,INGRID OLIVEIRA,red,red,0
partes,LEANDRO ROCHA DUARTE DA FONSECA,yellow,yellow,0
partes,NATALHA DOS SANTOS,gray,gray,0
partes,NATALIA DE SOUZA MONTEIRO,pink,pink,0
partes,THIAGO ROCHA LOPES DA SILVA,orange,orange,0
partes,VERLANE ALFAIA SOUZA,yellow,yellow,0
partes,MARILIA BRITO XAVIER GOES,green,green,0
partes,JOSE LUIZ REZENDE DO CARMO,red,red,0
partes,NORECI CLARO,yellow,yellow,0
partes,JAGUARACY SANTOS DE SOUZA,purple,purple,0
partes,LUIS FERNANDO LIMA RIBEIRO,green,green,0
partes,PARTIDO DA MULHER BRASILEIRA (PMB) - MUNICIPAL,green,green,0
partes,PAULO ALVAREZ ORTIZ,red,red,0
partes,JEFFERSON BONILHA MENDES,default,default,0
partes,ADRIANO PAULO BAUER,orange,orange,0
partes,AIRTON TREVIZANI DA ROSA,yellow,yellow,0
partes,AMAURI RIBEIRO,gray,gray,0
partes,GLAUCIO BATISTA DA SILVEIRA,pink,pink,0
partes,ROBERTO RODRIGUES,orange,orange,0
partes,MARILIA RODRIGUES BORGES ANDRADE,red,red,0
partes,JOSE CARLOS DE OLIVEIRA,gray,gray,0
partes,ANTONIO CARLOS PEIXOTO DE MAGALHAES NETO,brown,brown,0
partes,JOSE AGRIPINO MAIA,purple,purple,0
partes,ROMERO AZEVEDO,brown,brown,0
partes,MARIA THEREZA PEREIRA DE LYRA COLLOR DE MELLO HALBREICH,red,red,0
partes,KETLIN VITORIA MENEGUSSE,default,default,0
partes,JOAO PAULO VAZ GOES,pink,pink,0
partes,JOSENILTON FERREIRA RODRIGUES,orange,orange,0
partes,VALDELUCIA DOS REIS SANTOS,purple,purple,0
partes,JANETH LESSA,red,red,0
partes,AILTON APARECIDO MAISTRO,red,red,0
partes,RENATO DE MATTEO REGINATTO,purple,purple,0
partes,FERNANDO LUCIO GIACOBO,purple,purple,0
partes,RODRIGO JOSE SAFRAIDER,gray,gray,0
partes,MAISA DINIZ LIMA,green,green,0
partes,ESTADO DO PARA,gray,gray,0
partes,ALCIANA DOS SANTOS,purple,purple,0
partes,ELIEL SIQUEIRA DA SILVA,default,default,0
partes,FRANCILENE PEREIRA,orange,orange,0
partes,FRANCISCO HELIO BATISTA DANTAS JUNIOR,red,red,0
partes,GILDA GOMES DOS SANTOS,pink,pink,0
partes,JOSE DE RIBAMAR PEREIRA,gray,gray,0
partes,MARIA DACI NEVES MACHADO VIANA,purple,purple,0
partes,NAGILLA DE JESUS VIEIRA PEREIRA,yellow,yellow,0
partes,WERMESON SOUSA DA SILVA,purple,purple,0
partes,EDSON MUNIZ DOS SANTOS,default,default,0
partes,HENRIQUE MITSUO VARGAS EZOE,orange,orange,0
partes,EMIDIO PEREIRA DE SOUZA,orange,orange,0
partes,GLEISI HELENA HOFFMANN,blue,blue,0
partes,RUI GOETHE DA COSTA FALCAO,purple,purple,0
partes,LEONAIR DE BARROS SOST,yellow,yellow,0
partes,GUSTAVO RODRIGUES DA CRUZ,red,red,0
partes,ALESSANDRO VAGNER DOS SANTOS,gray,gray,0
partes,ANTONIA NATERCIA FEITOSA,yellow,yellow,0
partes,CICERA MARIA DE ARAUJO,brown,brown,0
partes,COLIGAÇÃO PRA CONTINUAR CRESCENDO,brown,brown,0
partes,FABRICIO FERREIRA ROLIM,purple,purple,0
partes,FRANCISCO WILSON MOREIRA,pink,pink,0
partes,LUIZ FRANCISCO DE SOUSA,red,red,0
partes,MARCELO FLEDSON GUERRA VIEIRA,yellow,yellow,0
partes,MARIA LUCIMAR DA SILVA FREIRE,gray,gray,0
partes,MICHEL MARTINS DOS SANTOS,orange,orange,0
partes,NILTON IGOR DA SILVA RODRIGUES,brown,brown,0
partes,ALEX VICENTE DE CAMPOS,red,red,0
partes,ANA CLAUDIA GOMES DA LUZ,green,green,0
partes,CARLA EDUARDA DA SILVA CAMPOS,default,default,0
partes,CARLOS HAMILTON AQUINO LIMA,brown,brown,0
partes,CATIA REGIA RODRIGUES CORREIA,pink,pink,0
partes,EDMAR ANDRE MARCOS KUPAKA,yellow,yellow,0
partes,JOSE AMERICO AQUINO SOUSA FILHO,red,red,0
partes,MANOEL DA SILVA,blue,blue,0
partes,VALDIVINO ALVES VARAO,default,default,0
partes,SOLIDARIEDADE (SOLIDARIEDADE) - ESTADUAL,orange,orange,0
partes,LINDOMAR VIEIRA ALVES,yellow,yellow,0
partes,CARMELITA LOPES DA SILVA,gray,gray,0
partes,ELIAS ALVES FARIAS JUNIOR,green,green,0
partes,ELIETE LIMA DO NASCIMENTO SILVA,gray,gray,0
partes,ERIOS GALVINCIO PORTO,blue,blue,0
partes,GETULIO BARBOSA ANTUNES,gray,gray,0
partes,JEFFERSON LUIZ INACIO DA SILVA,yellow,yellow,0
partes,JOAO PAULO EVANGELISTA DE MEDEIROS,gray,gray,0
partes,JUCIER MOURA DA SILVA,yellow,yellow,0
partes,MARIA JACQUELINE BEZERRA,green,green,0
partes,MARILEIDE NUNES DA SILVA,brown,brown,0
partes,RHANDERSON FERREIRA DO NASCIMENTO,green,green,0
partes,TAYANDESON RADEYVID DE LIMA SILVA,default,default,0
partes,UESLEI NEI DA SILVEIRA TELES,pink,pink,0
partes,MARIA FRANCISCA SILVA,green,green,0
partes,ADRIANA APARECIDA DA COSTA BEZERRA,default,default,0
partes,EDUARDO BENEDITO LOPES,red,red,0
partes,EVANDRO GARLA PEREIRA DA SILVA,orange,orange,0
partes,JOAQUIM MAURO DA SILVA,green,green,0
partes,MARCOS ANTONIO PEREIRA,yellow,yellow,0
partes,ROBERTO WAGNER MONTEIRO,purple,purple,0
partes,VICTOR RENATO JUNQUEIRA LACERDA,blue,blue,0
partes,RAFAEL MARTINS TOGNERI,gray,gray,0
partes,ANA CRISTINA CAVALCANTI MOREIRA SOARES,gray,gray,0
partes,GABRIEL COSTA EUFRASIO,yellow,yellow,0
partes,ROSANA REPOLHO MORAES,brown,brown,0
partes,GIOVANI HILARIO SOARES,gray,gray,0
partes,ADAILTON BARRETO RODRIGUES,pink,pink,0
partes,ALEXANDRE TAVARES DE ASSIS,red,red,0
partes,LEONARDO COELHO DO AMARAL,yellow,yellow,0
partes,Leonardo Coelho do Amaral Pacientes: Alexandre Tavares de Assis,red,red,0
partes,EDIRAN AMARAL DA SILVA,green,green,0
partes,MARILIA VALENCA ROCHA ARRAES DE ALENCAR,default,default,0
partes,SEBASTIAO IGNACIO DE OLIVEIRA JUNIOR,yellow,yellow,0
partes,FERNANDO KLEIMAN,gray,gray,0
partes,EDUARDO MAURICIO MAYER,green,green,0
partes,GLAUCIA REGINA BROCCO,purple,purple,0
partes,JOSEILDO JOSE LIMEIRA,yellow,yellow,0
partes,Republicanos - Municipal,orange,orange,0
partes,SEBASTIAO BOCALOM RODRIGUES,orange,orange,0
partes,CLAUDIO ALEXANDRE FARIA MENDES,yellow,yellow,0
partes,GIRLEI LIMA NAZARETH,blue,blue,0
partes,LEONARDO BARRETO DE PINHO,orange,orange,0
partes,WALMIR VASCONCELOS DA COSTA,gray,gray,0
partes,KALINE HILGERT PERIUS,pink,pink,0
partes,COLIGAÇÃO UNIÃO E PROGRESSO,default,default,0
partes,EUSEBIO FERREIRA DA SILVA,green,green,0
partes,MARIA AUXILIADORA DE SOUSA MOURA,orange,orange,0
partes,MARIA FURTADO DE LUCENA,purple,purple,0
partes,PEDRO TEIXEIRA DE CARVALHO,blue,blue,0
partes,COLIGAÇÃO ITATIRA CRESCE COM VOCÊ,brown,brown,0
partes,FRANCISCO AFONSO MACHADO BOTELHO,brown,brown,0
partes,CELIO RICARDO SILVA DA COSTA COMUNICACAO,green,green,0
partes,JOAO BATISTA CORDEIRO MORORO JUNIOR,blue,blue,0
partes,DEMOCRATAS (DEM) - NACIONAL,pink,pink,0
partes,JAQUELINE GRIPPA RIBEIRO,green,green,0
partes,EDUARDO BRAS NETO ALMEIDA,pink,pink,0
partes,LUIZ GUSTAVO DE SOUSA TATAGIBA,red,red,0
partes,ELIEL HERNANDES ROQUE,purple,purple,0
partes,ROSIMEIRE AMORIM PAZINI DE SOUZA,purple,purple,0
partes,AILTON BARROS DE AMARANTE,purple,purple,0
partes,ADAO HELINDOMAR HENIS,gray,gray,0
partes,ANTONIO EDINALDO DE MORAIS,purple,purple,0
partes,CARLOS ANTONIO DE SOUZA,yellow,yellow,0
partes,ERIDIANA RIBEIRO DA SILVA,gray,gray,0
partes,ESTER DE FREITAS SARAIVA,pink,pink,0
partes,FEDERAÇÃO BRASIL DA ESPERANÇA (FÉ BRASIL) - SALITRE / CE,gray,gray,0
partes,FRANCISCO PAULO PEREIRA,red,red,0
partes,JOEL LIMA DOS SANTOS,default,default,0
partes,JOSE EDICARLOS DIAS,brown,brown,0
partes,MARLEIDE SABINO LUCIO ALENCAR,gray,gray,0
partes,PARTIDO COMUNISTA do BRASIL (PC do B) - MUNICIPAL,blue,blue,0
partes,PARTIDO VERDE (PV) - MUNICIPAL,pink,pink,0
partes,Federação Brasil da Esperança (FE Brasil) - Salitre/CE,gray,gray,0
partes,ANDRE LUIS ALMEIDA COUTINHO,blue,blue,0
partes,CAMILA HOLANDA GOMES DA SILVA,orange,orange,0
partes,MARCIO ALEXANDRE DE MELO E SILVA,yellow,yellow,0
partes,VITOR HUGO PEIXOTO CASTELLIANO,orange,orange,0
partes,TIAGO DA SILVA CORREA,blue,blue,0
partes,VINICIUS DA SILVA JULIAO,red,red,0
partes,ALBERTO BARROS CAVALCANTE NETO,yellow,yellow,0
partes,RENATO FROTA MAGALHAES,orange,orange,0
partes,ALTAIR JOSE GASPARETTO,purple,purple,0
partes,FABIANA MIORANZA,purple,purple,0
partes,JONI ZANELLA FERREIRA,default,default,0
partes,COLIGAÇÃO CONSTRUINDO UM NOVO TEMPO,gray,gray,0
partes,ELOI FOUQUET,green,green,0
partes,COLIGAÇÃO MUDA SÃO JOSÉ,green,green,0
partes,GERALDO GABRIEL MENDES,yellow,yellow,0
partes,THIAGO FERNANDO BUHRER,blue,blue,0
partes,CLAUDIO ROBERTO FRANÇA PEREIRA,gray,gray,0
partes,ALEXANDRE FERREIRA DE SOUSA,default,default,0
partes,COLIGAÇÃO PRÁ RIBEIRÃO AVANÇAR,orange,orange,0
partes,MANOEL RUBENS VICENTE DA CRUZ,red,red,0
partes,MARCOS TULIO LARANJEIRA ROCHA,blue,blue,0
partes,ROSEMAURA PEREIRA MESQUITA BRITO,yellow,yellow,0
partes,ANDRE NETO ZEN,red,red,0
partes,CLAUDIO MARCOS ALVES DOS SANTOS,orange,orange,0
partes,DEBORA DOS SANTOS BRAGA,yellow,yellow,0
partes,DEMOCRACIA CRISTÃ (DC) - MUNICIPAL,red,red,0
partes,DENEVAL ROCHA,green,green,0
partes,JOSE CARLOS BALMANT,purple,purple,0
partes,JOSIAS MENDES MACHADO,gray,gray,0
partes,OTAMIR CARLONI,pink,pink,0
partes,FUNDAÇÃO REPUBLICANA BRASILEIRA (FRB) - NACIONAL,brown,brown,0
partes,EDUARDO LIMA DA SILVA,brown,brown,0
partes,WILSON ROGERIO TAVARES CARVALHO,brown,brown,0
partes,LUCIANA SARNEY ALVES DE ARAUJO COSTA,orange,orange,0
partes,OLIVIA CASTRO SANTOS,brown,brown,0
partes,SAMARA COSTA BRAUNA,red,red,0
partes,JOSE LEVY FIDELIX DA CRUZ,purple,purple,0
partes,JOSE LUIZ GLADCHI,blue,blue,0
partes,PARTIDO RENOVADOR TRABALHISTA BRASILEIRO (PRTB) - NACIONAL,green,green,0
partes,LIVIA CARLA DE ARAUJO CAMPOS,gray,gray,0
partes,FLAVIA PETERSEN MORETTI,purple,purple,0
partes,KALIL SARAT BARACAT DE ARRUDA,orange,orange,0
partes,BAZILEU ALVES MARGARIDO NETO,gray,gray,0
partes,JOSE GUSTAVO FAVARO BARBOSA SILVA,blue,blue,0
partes,JULIO CESAR DE SA DA ROCHA,yellow,yellow,0
partes,PEDRO IVO DE SOUZA BATISTA,purple,purple,0
partes,RUBENS NOVELLI DIAS,yellow,yellow,0
partes,CLAUDETE DE QUADROS MENEZES,yellow,yellow,0
partes,COLIGAÇÃO PSD,default,default,0
partes,PSDB/CIDADANIA,pink,pink,0
partes,AVANTE,blue,blue,0
partes,PRD,default,default,0
partes,AGIR,brown,brown,0
partes,DC,pink,pink,0
partes,MOBILIZA E PODEMOS,purple,purple,0
partes,EMILIANE KELI DA SILVA,red,red,0
partes,PAULO FERNANDO JACOMEL,red,red,0
partes,IVAN NAATZ,orange,orange,0
partes,ALEXANDRE PEREIRA DA SILVA,gray,gray,0
partes,BEATRIZ GIBSON CUNHA DE SANTANA,gray,gray,0
partes,GLEIDE ANDRADE DE OLIVEIRA,orange,orange,0
partes,LEANDRO FELIPE DO NASCIMENTO,default,default,0
partes,WADSON SAID DE CARVALHO,green,green,0
partes,FEDERAÇÃO PSDB CIDADANIA - NACIONAL,yellow,yellow,0
partes,PARTIDO SOCIALISTA BRASILEIRO - POTIRETAMA - CE - MUNICIPAL,blue,blue,0
partes,SOLANGE MARY HOLANDA CAMPELO BALBINO,red,red,0
partes,ABRAHAM BRAGANCA DE VASCONCELLOS WEINTRAUB,purple,purple,0
partes,PARTIDO VERDE (PV) - ESTADUAL,gray,gray,0
partes,MARCIEL AROLDO FERREIRA DA ROCHA,gray,gray,0
partes,MILTON ROMANO,pink,pink,0
partes,CAIO SALDANHA FERREIRA DE ASSIS BEM,green,green,0
partes,ADEVONICIO PASSOS DA CONCEICAO,pink,pink,0
partes,ALINE DA SILVA ROCHA SANTANA,blue,blue,0
partes,ANDRE ARAUJO DA SILVA,green,green,0
partes,INARA FRANCINETE BASTOS E SILVA DOS SANTOS,gray,gray,0
partes,PARTIDO SOCIALISMO E LIBERDADE (PSOL) - ESTADUAL,blue,blue,0
partes,Liberdade (PSOL) - Estadual,gray,gray,0
partes,FOCILIDES CARVALHO SILVA,yellow,yellow,0
partes,MANOEL GALVAO DO NASCIMENTO,purple,purple,0
partes,AFRÂNIO TENÓRIO CAVALCANTE NETO,orange,orange,0
partes,COLIGAÇÃO PRA VIÇOSA ACELERAR,green,green,0
partes,JOAO VICTOR CALHEIROS AMORIM SANTOS,blue,blue,0
partes,COLIGAÇÃO UNIDOS PELA RECONSTRUÇÃO,orange,orange,0
partes,VICENTE FERREIRA DE BRITO NETO,pink,pink,0
partes,HENRIQUE STEIN SCIASCIO,pink,pink,0
partes,NN&A PRODUCOES JORNALISTICAS LTDA - ME,brown,brown,0
partes,VINICIUS CAETANO SEGALLA,default,default,0
partes,JOSE JOCILE LOBATO DE OLIVEIRA,orange,orange,0
partes,GUSTAVO FUCHS ALBUQUERQUE,gray,gray,0
partes,GEOVANNE FAGUNDES DE SOUZA,blue,blue,0
partes,MANOEL JOSE MENDES FILHO,blue,blue,0
partes,DANILO FROIS DA SILVA,gray,gray,0
partes,ELCIMAR JESUS DOS SANTOS,purple,purple,0
partes,GILBERTO DA SILVA DOS SANTOS,orange,orange,0
partes,GILVAN SILVA DE SOUZA,yellow,yellow,0
partes,JACKSON ELMO TORRES CARDOSO,gray,gray,0
partes,JOSE JORGE MOTA DA CRUZ,default,default,0
partes,JOSETE CRUZ FERREIRA,red,red,0
partes,LUCIO FLAVIO SOUZA CAMPOS,pink,pink,0
partes,MARIVONE LOPES DOS SANTOS,yellow,yellow,0
partes,SANDRO PAIXAO LEAL,gray,gray,0
partes,TELMA RITA DO LAGO BRAGA BARBOSA,green,green,0
partes,VALDILSON LESSA FROIS,green,green,0
partes,YDMA JACYARA TORRES CARDOSO OLIVEIRA,purple,purple,0
partes,ANGELITA SIQUEIRA,gray,gray,0
partes,ALEXANDRE JOAO BONFIM DA SILVA,pink,pink,0
partes,ANDERSON PEREIRA PAULO,blue,blue,0
partes,COLIGAÇÃO PELO BEM DE PALHOÇA,brown,brown,0
partes,DAYANA WOLFF GUIMARAES,pink,pink,0
partes,LISIANE REGINA ZANOTTO,gray,gray,0
partes,LUCIANO PEREIRA,brown,brown,0
partes,SERGIO DA ROSA GUIMARAES,pink,pink,0
partes,JOAO LEAL NETO,green,green,0
partes,ADENILDES ALVES ROCHA,default,default,0
partes,LUCAS BELLO REDECKER,blue,blue,0
partes,MATEUS JOSE DE LIMA WESP,purple,purple,0
partes,NADISON LUIZ BORGES HAX,red,red,0
partes,NEIVA MARIA DALCHIAVON,blue,blue,0
partes,CESAR VIEIRA DE OLIVEIRA,purple,purple,0
partes,DAVID ZAIA,gray,gray,0
partes,JOSE REGIS BARROS CAVALCANTE,gray,gray,0
partes,WOBER LOPES PINHEIRO JUNIOR,brown,brown,0
partes,JOAO MIGUEL DO MONTE ANDRADE,default,default,0
partes,TRIBUNAL REGIONAL ELEITORAL DE RONDONIA,orange,orange,0
partes,CARLOS MARIANO FERREIRA,default,default,0
partes,ERICA LUZIA MENDES,default,default,0
partes,Avante (Municipal),orange,orange,0
partes,ADILSON FERREIRA DE FIGUEIREDO,gray,gray,0
partes,DOMINGOS FARIAS GOMES JUNIOR,green,green,0
partes,ELMO CARLOS MORAES CARDOSO,default,default,0
partes,GENIVAL MARREIROS DE OLIVEIRA,yellow,yellow,0
partes,JEAN DA SILVA E SILVA,purple,purple,0
partes,JUIZA CARLINE REGINA DE NEGREIROS CABRAL NUNES,gray,gray,0
partes,KELLY DAIANE DOS SANTOS GURJAO,green,green,0
partes,MARIA CATARINA DOS SANTOS GOMES,pink,pink,0
partes,MYLA WANY CORREA FERNANDES,yellow,yellow,0
partes,SILVANO VERAS BOTELHO,green,green,0
partes,SIRLIAN DA COSTA VIANA,purple,purple,0
partes,MARCELO MARCAL COSTA ALVES,orange,orange,0
partes,COLIGAÇÃO UMA HISTÓRIA DE TRABALHO,red,red,0
partes,WAGNO DA SILVA GODOI,blue,blue,0
partes,EDUARDO RODRIGO FERNANDES RIBEIRO,brown,brown,0
partes,MOISES DOS SANTOS JARDIM,default,default,0
partes,LUDMILLA CRISTINA FERNANDES CAVALCANTE,red,red,0
partes,ADEMIR FELICIO GARCIA,pink,pink,0
partes,FEDERAÇÃO PSDB CIDADANIA - FIGUEIRÓPOLIS D'OESTE / MT,purple,purple,0
partes,JOAO RAPOSA FILHO,green,green,0
partes,Federação PSDB Cidadania - Figueirópolis D'Oeste/MT,green,green,0
partes,JOAO ARNALDO NOVAES JUNIOR,green,green,0
partes,FEDERAÇÃO PSDB CIDADANIA - SANTA TEREZINHA DE ITAIPU / PR,default,default,0
partes,JENNY BRUSTOLIN,blue,blue,0
partes,COLIGAÇÃO PARA CUIDAR BEM DO POVO,red,red,0
partes,RADIO VALE DO RIO POTY LTDA,red,red,0
partes,ESMERALDA MARA SILVA CRUZ,default,default,0
partes,HYAGO SILVA CRUZ,purple,purple,0
partes,FRANCISCO CARLOS AMORIM SILVEIRA,default,default,0
partes,AYRESNELSON MARLLONS SILVA LIMA,yellow,yellow,0
partes,COLIGAÇÃO FRENTE DA MUDANÇA,pink,pink,0
partes,JAZIEL GONSALVES LAGES,blue,blue,0
partes,WAGNER ARANTE DA SILVA,brown,brown,0
partes,RAFAEL DE CARVALHO PULLEN PARENTE,yellow,yellow,0
partes,ADRIANO JOSE DE FREITAS,yellow,yellow,0
partes,COLIGAÇÃO JUNTOS POR LIMOEIRO,purple,purple,0
partes,ANTONIO ALBERTO COSTA BATISTA,red,red,0
partes,CRISTINA RIBEIRO COSTA BATISTA,blue,blue,0
partes,GIOVANNA MARIA ALVES DE SOUZA SETTE,green,green,0
partes,ITAJACY DE CASSIA PELIZER,default,default,0
partes,GUSTAVO MOLON SCALABRIN,orange,orange,0
partes,ADALMO ROMILSON ALVES,orange,orange,0
partes,MAIRA MEI HOZUMI,pink,pink,0
partes,MAIRA MEI TSUDA,pink,pink,0
partes,MAIRA MEI TSUDA / MAIRA MEI HOZUMI,orange,orange,0
partes,ARMANDO TSUNEYOSHI TSUDA,red,red,0
partes,TSUNEYOSHI TSUDA,orange,orange,0
partes,ARMANDO TSUNEYOSHI TSUDA/ TSUNEYOSHI TSUDA,brown,brown,0
partes,MARCELO DA SILVA BUENO,green,green,0
partes,CARLOS ENRIQUE FRANCO AMASTHA,default,default,0
