row_idx,ID,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,match_stage,qtd_candidatos_total,link_1,link_2,link_3,hrefs_ordenados_todos
19836,19837,Propaganda eleitoral,1527171,AgR-REspe,Min. Castro Meira,6/6/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1527171/processoClasse=RESPE/decisaoData=20130606,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48024,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1527171/processoClasse=RESPE/decisaoData=20130606 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48024
19865,19866,Propaganda eleitoral,474,HC,Min. Fernando Neves,11/20/2003,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=474/processoClasse=HC/decisaoData=20031120,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18865,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=474/processoClasse=HC/decisaoData=20031120 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18865
19880,19881,Propaganda eleitoral,26380,REspe,Min. Marcelo Ribeiro,5/15/2008,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26380/processoClasse=RESPE/decisaoData=20080515,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30170,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26380/processoClasse=RESPE/decisaoData=20080515 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30170
19881,19882,Propaganda eleitoral,4371,AG,Min. Fernando Neves,12/18/2003,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4371/processoClasse=AG/decisaoData=20031218,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18960,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4371/processoClasse=AG/decisaoData=20031218 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18960
19930,19931,Propaganda eleitoral,912,Res.,Min. Costa Porto,6/6/2000,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=912/processoClasse=PET/decisaoData=20000606,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5801,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=912/processoClasse=PET/decisaoData=20000606 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5801
19941,19942,Propaganda eleitoral,18979,REspe,Min. Fernando Neves,5/10/2001,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18979/processoClasse=RESPE/decisaoData=20010510,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2868,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18979/processoClasse=RESPE/decisaoData=20010510 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2868
19947,19948,Propaganda eleitoral,59942,AgR-AI,Min. Luciana Lóssio,10/1/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=59942/processoClasse=AI/decisaoData=20141001,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50537,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=59942/processoClasse=AI/decisaoData=20141001 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50537
19956,19957,Propaganda eleitoral,367109,AgR-AI,Min. Gilmar Mendes,8/3/2015,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=367109/processoClasse=AI/decisaoData=20150803,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52460,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=367109/processoClasse=AI/decisaoData=20150803 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52460
19979,19980,Propaganda eleitoral,18802,REspe,Min. Fernando Neves,2/8/2001,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18802/processoClasse=RESPE/decisaoData=20010208,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2925,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=18802/processoClasse=RESPE/decisaoData=20010208 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2925
19983,19984,Propaganda eleitoral,15752,REspe,Min. Eduardo Alckmin,4/29/1999,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15752/processoClasse=RESPE/decisaoData=19990429,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10605,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15752/processoClasse=RESPE/decisaoData=19990429 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10605
19989,19990,Propaganda eleitoral,27205,AgR-AI,Min. Arnaldo Versiani,11/6/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=27205/processoClasse=AI/decisaoData=20121106,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47303,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=27205/processoClasse=AI/decisaoData=20121106 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47303
19995,19996,Propaganda eleitoral,59942,AgR-AI,Min. Luciana Lóssio,10/1/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=59942/processoClasse=AI/decisaoData=20141001,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50537,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=59942/processoClasse=AI/decisaoData=20141001 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50537
20077,20078,Propaganda eleitoral,1131,AgRgRp,Min. Marcelo Ribeiro,9/25/2006,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1131/processoClasse=RP/decisaoData=20060925,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27004,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1131/processoClasse=RP/decisaoData=20060925 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27004
20078,20079,Propaganda eleitoral,916,AgRgRp,Min. Carlos Alberto Menezes Direito,8/1/2006,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=916/processoClasse=RP/decisaoData=20060801,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51195,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=916/processoClasse=RP/decisaoData=20060801 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51195
20133,20134,Propaganda eleitoral,94675,Rp,Min. Tarcisio Vieira de Carvalho Neto,10/14/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=94675/processoClasse=RP/decisaoData=20141014,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/271615,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=94675/processoClasse=RP/decisaoData=20141014 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/271615
20134,20135,Propaganda eleitoral,5124,REspe,Min. Luiz Fux,10/18/2016,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5124/processoClasse=RESPE/decisaoData=20161018,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/126774,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5124/processoClasse=RESPE/decisaoData=20161018 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/126774
20136,20137,Propaganda eleitoral,94675,Rp,Min. Tarcisio Vieira de Carvalho Neto,10/14/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=94675/processoClasse=RP/decisaoData=20141014,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/271615,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=94675/processoClasse=RP/decisaoData=20141014 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/271615
20140,20141,Propaganda eleitoral,295549,R-Rp,Min. Marcelo Ribeiro,5/19/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RP/decisaoData=20110519,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RRP/decisaoData=20110519,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RP/decisaoData=20110519 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RRP/decisaoData=20110519
20158,20159,Propaganda eleitoral,197505,Rp,Min. Henrique Neves,8/2/2010,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4224/processoClasse=AI/decisaoData=20130917,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=800533/processoClasse=AI/decisaoData=20130418,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4224/processoClasse=AI/decisaoData=20130917 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=800533/processoClasse=AI/decisaoData=20130418
20164,20165,Propaganda eleitoral,295549,R-Rp,Min. Marcelo Ribeiro,5/19/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RP/decisaoData=20110519,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RRP/decisaoData=20110519,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RP/decisaoData=20110519 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=295549/processoClasse=RRP/decisaoData=20110519
20166,20167,Propaganda eleitoral,321274,R-Rp,Min. Arnaldo Versiani,4/13/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=321274/processoClasse=RP/decisaoData=20110413,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=321274/processoClasse=Rp/decisaoData=20110413,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=321274/processoClasse=RP/decisaoData=20110413 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=321274/processoClasse=Rp/decisaoData=20110413
20183,20184,Propaganda eleitoral,60055068,Rp,Min. Maria Claudia Bucchianeri,9/30/2022,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2967280,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/503587,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2967280 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/503587
20193,20194,Propaganda eleitoral,532581,AgR-REspe,Min. Nancy Andrighi,8/4/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=532581/processoClasse=RESPE/decisaoData=20110804,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=532581/processoClasse=Respe/decisaoData=20110804,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=532581/processoClasse=RESPE/decisaoData=20110804 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=532581/processoClasse=Respe/decisaoData=20110804
20200,20201,Propaganda eleitoral,916,AgRgRp,Min. Carlos Alberto Menezes Direito,8/1/2006,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=916/processoClasse=RP/decisaoData=20060801,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51195,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=916/processoClasse=RP/decisaoData=20060801 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/51195
20206,20207,Propaganda eleitoral,4178,AgRgAg,Min. Carlos Velloso,2/3/2004,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4178/processoClasse=AG/decisaoData=20040203,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18990,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4178/processoClasse=AG/decisaoData=20040203 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/18990
20218,20219,Propaganda eleitoral,19466,AgIREspe,Min. Sálvio de Figueiredo,10/11/2001,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19466/processoClasse=RESPE/decisaoData=20011011,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2522,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19466/processoClasse=RESPE/decisaoData=20011011 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2522
20219,20220,Propaganda eleitoral,4806,AgRgAg,Min. Carlos Velloso,11/30/2004,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4806/processoClasse=AG/decisaoData=20041130,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/22640,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4806/processoClasse=AG/decisaoData=20041130 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/22640
20222,20223,Propaganda eleitoral,2430,Ag,Min. Fernando Neves,4/26/2001,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2430/processoClasse=AG/decisaoData=20010426,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2127,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2430/processoClasse=AG/decisaoData=20010426 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/2127
20224,20225,Propaganda eleitoral,15637,REspe,Min. Eduardo Alckmin,11/17/1998,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15637/processoClasse=RESPE/decisaoData=19981117,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15148,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15637/processoClasse=RESPE/decisaoData=19981117 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15148
20248,20249,Propaganda eleitoral,28378,AgR-Respe,Min. Arnaldo Versiani,8/25/2010,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=28378/processoClasse=RESPE/decisaoData=20100825,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/40199,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=28378/processoClasse=RESPE/decisaoData=20100825 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/40199
20249,20250,Propaganda eleitoral,16268,REspe,Min. Fernando Neves,8/8/2000,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16268/processoClasse=RESPE/decisaoData=20000808,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5447,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16268/processoClasse=RESPE/decisaoData=20000808 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5447
20250,20251,Propaganda eleitoral,15307,REspe,Min. Eduardo Ribeiro,2/24/2000,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15307/processoClasse=RESPE/decisaoData=20000224,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8412,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15307/processoClasse=RESPE/decisaoData=20000224 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/8412
20252,20253,Propaganda eleitoral,15301,Respe,Min. Eduardo Alckmin,3/23/1999,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15301/processoClasse=RESPE/decisaoData=19990323,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6295,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15301/processoClasse=RESPE/decisaoData=19990323 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/6295
20266,20267,Propaganda eleitoral,875,Rp,Min. José Delgado,8/17/2006,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=875/processoClasse=RP/decisaoData=20060817,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/26274,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=875/processoClasse=RP/decisaoData=20060817 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/26274
20280,20281,Propaganda eleitoral,16426,REspe,Min. Fernando Neves,11/28/2000,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16426/processoClasse=RESPE/decisaoData=20001128,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15104,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=16426/processoClasse=RESPE/decisaoData=20001128 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15104
20281,20282,Propaganda eleitoral,8196,REspe,Min. Roberto Rosas,4/6/1989,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8196/processoClasse=RESPE/decisaoData=19890406,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11826,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8196/processoClasse=RESPE/decisaoData=19890406 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11826
20296,20297,Propaganda eleitoral,2661,AgR-REspe,Min. Laurita Vaz,5/6/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2661/processoClasse=RESPE/decisaoData=20140506,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49730,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2661/processoClasse=RESPE/decisaoData=20140506 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49730
20316,20317,Propaganda eleitoral,15732,REspe,Min. Eduardo Alckmin,4/15/1999,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15732/processoClasse=RESPE/decisaoData=19990415,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15104,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15732/processoClasse=RESPE/decisaoData=19990415 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15104
