ID_novo,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,link_1,fonte_html,texto_citacao_raw
25985,Mandato eletivo,7583,Cta,Min. Oscar Corrêa,5/8/1986,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11417,local,"(Res. n º 12722 na Cta nº 7583, de 8.5.86, rel. Min. Oscar Corrêa.)"
25986,Mandato eletivo,81,Inst,Min. Fernando Neves,2/19/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19016,local,"(Res. nº 21634 na Inst nº 81, de 19.2.2004, rel. Min. Fernando Neves.)"
25987,Mandato eletivo,82,Cta,Min. Ilmar Galvão,2/29/1996,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13943,local,"(Res. nº 19450 na Cta nº 82, de 29.2.96, rel. Min. Ilmar Galvão.)"
25988,Mandato eletivo,8988,Cta,Min. Francisco Rezek,12/10/1987,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11396,local,"Res. nº 14006 na Cta nº 8988, de 10.12.87, rel. Min. Francisco Rezek.)"
25989,Mandato eletivo,945,Cta,Min. Fernando Neves,9/16/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=945/processoClasse=CTA/decisaoData=20030916,local,"(Res. n º 21502 na Cta nº 945, de 16.9.2003, rel. Min. Fernando Neves.)"
25990,Matéria Administrativa,100,PET,Min. Admar Gonzaga,5/18/2017,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/257085,local,"(Ac. de 18/5/2017 nos ED-PET n. 100, rel. Min. Admar Gonzaga.)"
25991,Matéria Administrativa,1747,Pet,Min. Ayres Britto,3/20/2007,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/28294,local,"(Res. nº 22521 na Pet nº 1747, de 20.3.2007, rel. Min. Ayres Britto.)"
25992,Matéria Administrativa,1818,Pet,Min. Cesar Asfor Rocha,4/11/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1818/processoClasse=PET/decisaoData=20060411,local,"(Res. nº 22198 na Pet nº 1818, de 11.4.2006, rel. Min. Cesar Asfor Rocha.)"
25993,Matéria Administrativa,19082,PA,Min. Cezar Peluso,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/28202,local,"(Res. nº 22525 no PA nº 19082, rel. Min. Cezar Peluso.)"
25994,Matéria Administrativa,19367,PA,Min. Luiz Carlos Madeira,8/4/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19367/processoClasse=PA/decisaoData=20050804,local,"(Res. nº 22052 no PA n° 19367, de 4.8.2005, rel. Min. Luiz Carlos Madeira.)"
25995,Matéria Administrativa,19421,PA,Min. Gilmar Mendes,10/25/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19421/processoClasse=PA/decisaoData=20051025,local,"(Res. nº 22113 no PA nº 19421, de 25.10.2005, rel. Min. Gilmar Mendes.)"
25996,Matéria Administrativa,19458,Res.,Min. Cezar Peluso,12/13/2007,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19458/processoClasse=PA/decisaoData=20071213,local,"(Res. nº 22.683, de 13.12.2007, rel. Min. Cezar Peluso.)"
25997,Matéria Administrativa,19469,PA,Min. Marco Aurélio,10/25/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19469/processoClasse=PA/decisaoData=20051025,local,"(Res. nº 22114 no PA nº 19469, de 25.10.2005, rel. Min. Marco Aurélio.)"
25998,Matéria Administrativa,19572,Res.,Min. Cezar Peluso,10/17/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19572/processoClasse=PA/decisaoData=20061017,local,"no mesmo sentido Res. nº 22.450, de 17.10.2006, rel. Min. Cezar Peluso.)"
25999,Matéria Administrativa,19635,Res.,Min. José Delgado,10/31/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19635/processoClasse=PA/decisaoData=20061031,local,"(Res. nº 22.468, de 31.10.2006, rel. Min. José Delgado.)"
26000,Matéria Administrativa,19667,Res.,,8/17/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19667/processoClasse=PA/decisaoData=20060817,local,"no mesmo sentido a Res. nº 22.381, de 17.8.2006, do mesmo relator.)"
